RaceID,Name,Time,Gender,Age_Lower,Age_Upper,Shoes
NY18,Sterling Clay,12477,M,25,29,HOKA ONE ONE Gaviota
NY18,Sharon Venturi,12474,F,40,44,
NY18,Allastair Barron,12470,M,35,39,
NY18,Corbin Keech,12480,M,35,39,Brooks Ghost 11
NY18,Erik Calmfors,12476,M,40,44,
NY18,Lee Fox,12472,F,45,49,
NY18,Betty Topping,12479,F,45,49,
NY18,Kevin Stayart,12479,M,30,34,
NY18,John Rotchford,12480,M,25,29,
NY18,Zachary Wooten,12479,M,30,34,Brooks Ghost
NY18,Noelle Cutter,12512,F,35,39,
NY18,Devin Zdanowski,12481,M,25,29,
NY18,Sergio Lorenzo Fernandez,12482,M,25,29,
NY18,Piotr Uzar,12480,M,40,44,
NY18,Adolfo Sanchez-Blanco,12479,M,45,49,
NY18,John Laude,12483,M,25,29,
NY18,Antonio Mazzoni,12479,M,50,54,
NY18,Terence Berman,12456,M,40,44,
NY18,Annie Vranizan,12491,F,30,34,Saucony Kinvara 8
NY18,Thijs Claassens,12493,M,35,39,Nike Vomero
NY18,David Ezra,12491,M,40,44,
NY18,Roberto Omiccioli,12500,M,45,49,
NY18,Thomas Birk Kristiansen,12500,M,45,49,
NY18,Harmen Faber,12502,M,25,29,Saucony Guide 10 - 2
NY18,Shunsuke Sakaguchi,12504,M,30,34,
NY18,Katarina Persson,12499,F,45,49,
NY18,Olivier Jadeau,12502,M,40,44,
NY18,Daniel Bradley,12511,M,30,34,Nike Zoom Fly
NY18,Juan Jorge,12513,M,55,59,Saucony Fastwitch
NY18,Christopher Maestrello,12514,M,55,59,
NY18,Gary Hacker,12462,M,45,49,HOKA ONE ONE Clifton 3
NY18,Raymond Richford,12510,M,50,54,
NY18,Nick Hatton,12517,M,35,39,Nike Distance RN no 2
NY18,Vuki Vujasinovic,12518,M,30,34,Nike Flyknit 4%
NY18,Roberto De la Campa,12517,M,35,39,
NY18,Brian Lohnes,12516,M,35,39,Nike Zoom Fly SPs #2 (orange)
NY18,Amanda Scanlan,12511,F,35,39,Newton Fate
NY18,Gregory Taussig,12509,M,30,34,
NY18,Christopher Tonk,12510,M,45,49,
NY18,Julien Roux,12524,M,30,34,Altra Provision 3.0
NY18,Richard Bakst,12480,M,35,39,
NY18,Christie Lowell,12474,F,30,34,
NY18,Juan David Munoz Herrero,12516,M,40,44,
NY18,Francois Cornelis,12526,M,40,44,
NY18,Aubrey Denton,12516,F,35,39,
NY18,Lucie Baratier,12524,F,40,44,
NY18,Kevin Hickman,12572,M,35,39,
NY18,Alejandro Coello,12495,M,40,44,
NY18,Craig Astreicher,12520,M,45,49,Brooks Ghost 11
NY18,Edgar Rapp,12529,M,60,64,New Balance 860v9
NY18,Philip Depondt,12531,M,50,54,
NY18,Ryan Young,12530,M,30,34,Nike Zoom Vaporfly
NY18,Hanna Hauschild,12531,F,20,24,
NY18,Dale Wiest,12526,M,60,64,
NY18,Artem Yakupov,12525,M,25,29,Inov-8 Race Ultra 290
NY18,Klaus Matthiessen,12526,M,50,54,ASICS Gel DS Trainer 17
NY18,Felipe Marquez,12530,M,40,44,
NY18,Daniel Bakovic,12533,M,35,39,
NY18,Corne Fijneman,12532,M,50,54,Mizuno Wave Rider 17
NY18,Glen Hunt,12539,M,45,49,
NY18,Markus Wirz,12540,M,45,49,
NY18,Adolfo Valenzuela,12537,M,40,44,
NY18,Andrew Chase,12541,M,25,29,
NY18,Jordan Steiger,12533,M,30,34,
NY18,Marcelo Srur,12538,M,25,29,ASICS Kayano 25
NY18,Martin Thuresson,12538,M,40,44,Mizuno Wave Inspire 14
NY18,Caroline Manning,12539,F,35,39,adidas adios
NY18,Frederic Lavergne,12536,M,40,44,
NY18,Elisa Martini,12544,F,35,39,
NY18,Lydia Nader,12543,F,25,29,
NY18,Matt Powers,12581,M,35,39,
NY18,Carlos Lopez,12605,M,30,34,
NY18,John LeBreton,12553,M,40,44,Nike Zoom Fly Flyknit
NY18,Peter Burton,12556,M,50,54,ASICS MetaRun
NY18,Sandra Berglund,12516,F,25,29,
NY18,Carlos Vazquez,12550,M,40,44,adidas adizero
NY18,Chris Loignon,12552,M,30,34,
NY18,Denis Murphy,12558,M,55,59,adidas sequence boost 9
NY18,Arnaud Clamons,12557,M,35,39,
NY18,Alex Ivanov,12552,M,35,39,
NY18,Rosario Pawelczak,12556,F,40,44,
NY18,Andrew Crawford,12561,M,40,44,
NY18,Joshua Alexander,12559,M,35,39,
NY18,Alex Hu,12555,M,45,49,
NY18,Tomas Oeivind Kristensen,12559,M,45,49,
NY18,Kelsey Denmark,12563,F,25,29,
NY18,Matthieu Briand,12563,M,40,44,
NY18,Andrew Wesley,12567,M,45,49,ASICS Gel Kayano
NY18,Simone Povolo,12560,M,35,39,
NY18,Scott Carmichael,12567,M,35,39,Nike Epic React
NY18,Tim Gordon,12569,M,35,39,Brooks Levitate
NY18,Stephen England,12569,M,35,39,Brooks Levitate
NY18,Patrick Abitbol,12570,M,45,49,Saucony Triumph Iso 4 Univers
NY18,Steven Waldon,12569,M,35,39,New Balance 1400 v6
NY18,Frederick Ketchum,12577,M,25,29,
NY18,Annemerel de Jongh,12574,F,25,29,
NY18,Pierluigi Migliorati,12575,M,45,49,
NY18,Nicholas Raj,12526,M,45,49,
NY18,Benjamin Moeller,12580,M,25,29,adidas Adios Boston
NY18,Yashin Raghavjee,12575,M,35,39,adidas Ultra Boost
NY18,Andrew Smith,12576,M,35,39,
NY18,Edward Brophy,12578,M,30,34,Newton Gravity IV
NY18,Anthony Shapiro,12575,M,50,54,
NY18,Paul Leak,12582,M,30,34,adidas Energy Boost
NY18,Cole Manley,12547,M,25,29,
NY18,Douglas Heavilin,12583,M,40,44,HOKA ONE ONE Arahi 2
NY18,Matthew Bosch,12548,M,30,34,
NY18,Bailey Siewert,12579,F,30,34,
NY18,Emma Krasovich,12581,F,25,29,ASICS Nimbus 19
NY18,Ludovico Martinez,12581,M,40,44,
NY18,Megan Lopez,12583,F,25,29,
NY18,Brian Muldrew,12586,M,40,44,
NY18,Andrea Sternieri,12539,M,45,49,
NY18,Nassim Benali,12591,M,30,34,Brooks Ghost 11
NY18,Jens Jung,12591,M,35,39,361 Meraki us12
NY18,Fernando Eusebio,12587,M,45,49,On Cloudflow
NY18,Jason Gray,12550,M,40,44,
NY18,Yvette Voermans,12574,F,25,29,
NY18,Daniel Rowtie,12624,M,35,39,
NY18,Alfred Lee,12591,M,45,49,
NY18,Craig Williams,12603,M,55,59,Nike VaporFly 4%
NY18,Oscar Mora Badilla,12590,M,25,29,
NY18,James Bennett,12592,M,25,29,adidas Supernova Glide
NY18,Peter Bailey,12600,M,40,44,
NY18,Michael Allgaeuer,12557,M,40,44,Nike Zoomfly Flyknit
NY18,Leszek Grygiel,12594,M,45,49,
NY18,Marc Taymans,12600,M,45,49,
NY18,Afshin Rostami,12595,M,30,34,
NY18,Kreshnike Makolli,12595,F,30,34,
NY18,Laurene Pereira,12654,F,35,39,
NY18,Lonneke Kok,12602,F,40,44,Nike VaporFly 4%
NY18,Maggie Poniatowski,12599,F,40,44,
NY18,Loic Le-Bars,12601,M,45,49,ASICS New 3000
NY18,Trevor Downy,12602,M,30,34,
NY18,Michael Allgaeuer,12557,M,40,44,
NY18,Jessica Arnette,12605,F,35,39,adidas Adizero Boston
NY18,Gideon Verhave,12605,M,40,44,
NY18,Lisa Smith,12608,F,50,54,
NY18,Carlos Lopez,12605,M,30,34,
NY18,Lucien Avramov,12605,M,35,39,Brooks PureCadence
NY18,Matt Powers,12581,M,35,39,New Balance RG1400V6 RevLight
NY18,Renaud Caumartin,12613,M,40,44,
NY18,Jesus Perez,12616,M,30,34,Nike ZoomFly 4%
NY18,Guillermo Jimenez,12611,M,35,39,Nike lunaracer4
NY18,Victor Hambarsoumian,12612,M,35,39,
NY18,Kristin Overvaag,12602,F,50,54,adidas Adiziero Adios
NY18,Camilla Rahm,12612,F,35,39,
NY18,Ian MacGoey,12616,M,50,54,
NY18,Yair Daniel,12613,M,55,59,
NY18,Christian Fiorelli,12621,M,35,39,Nike Pegasus 35 Turbo
NY18,Nicholas Hepp,12619,M,25,29,
NY18,Justin Blend,12617,M,35,39,New Balance Minimus MT10
NY18,Maki Karasawa,12622,F,45,49,
NY18,Ryan Brock,12621,M,30,34,
NY18,Matt Powers,12581,M,35,39,
NY18,Emerson Walker,12622,M,25,29,
NY18,Xavier Fryde,12619,M,45,49,
NY18,Nicole Gareri,12627,F,35,39,
NY18,Kirill Bezrukov,12633,M,35,39,Newton Motion VII
NY18,Fabio Natter,12629,M,35,39,
NY18,Jacob Widman,12625,M,30,34,
NY18,Stefan Zackrisson,12629,M,45,49,
NY18,Antonio Carollo,12632,M,45,49,Brooks Ricochet
NY18,Virginia Larner,12630,F,45,49,
NY18,Dana Anderson,12622,F,35,39,
NY18,Charles Gschwind,12629,M,35,39,
NY18,Manuel Escudero,12638,M,25,29,Nike Zoom Vaporfly 4% Flyknit
NY18,Kate Shaughnessy,12636,F,30,34,Saucony Liberty
NY18,Driss Bouayad,12637,M,45,49,
NY18,Matthew Ogg,12631,M,30,34,adidas adios (miadios)
NY18,Erica Canning,12641,F,25,29,
NY18,Jonathan Cook,12643,M,35,39,
NY18,Francis Victoria Signes,12641,M,35,39,
NY18,Ping Kang,12634,M,50,54,
NY18,Reinaldo Soto,12650,M,40,44,ASICS Gel Cumulus 20
NY18,Ursula Gassmann,12641,F,45,49,
NY18,Kyle Danubio,12639,M,25,29,
NY18,Tetiana Samokysh,12651,F,30,34,
NY18,Michael Galietti,12651,M,25,29,
NY18,Patrick Thrasher,12647,M,35,39,
NY18,Marco Macci,12648,M,30,34,Brooks Ravenna
NY18,Daniel Gautreau,12658,M,25,29,
NY18,Vikram Makkar,12659,M,40,44,
NY18,Alfonso Fernandez Gomez,12658,M,50,54,
NY18,Jamin May,12663,M,45,49,Nike Vomero 13
NY18,Ronen Agassi,12659,M,50,54,
NY18,Dana Scott,12662,F,20,24,
NY18,Scott Boylan,12614,M,60,64,Saucony Kinvara 9
NY18,Paul Barako,12662,M,30,34,Nike PEGASUS 34
NY18,Sarah Fletcher,12667,F,45,49,
NY18,Assaf Elmakiyas,12725,M,45,49,
NY18,Kevin Lydon,12667,M,25,29,
NY18,Richard Pullen,12678,M,50,54,
NY18,Matt Kazan,12674,M,35,39,
NY18,Mauricio Tello,12680,M,35,39,ASICS Kayano 23 - Gray
NY18,Marc Kohne,12676,M,30,34,Nike PEGASUS 34
NY18,Jeffery Delaney,12659,M,60,64,
NY18,Andrea Riva,12676,M,45,49,
NY18,James McQuade,12680,M,45,49,
NY18,Nicola Panfili,12683,M,45,49,
NY18,Enrico Sbalchiero,12684,M,50,54,
NY18,Reinier Smulders,12682,M,35,39,
NY18,Matt Szenics,12699,M,25,29,Nike zoom vaporfly 4%
NY18,Frederic Lahousse,12654,M,50,54,New Balance 880
NY18,Kerri McNicholas,12684,F,30,34,
NY18,Tommaso de Vecchi,12686,M,40,44,Nike Lunar Epic Flynit 2
NY18,Ewa Zakrzewska,12686,F,35,39,
NY18,Marlowe Knipes,12693,M,40,44,Under Armour FTHR Shield TR Storm Trail
NY18,Rahum Williams,12689,M,40,44,
NY18,Alex Colas,12691,M,45,49,adidas Solar Glide ST T44 2/3
NY18,Dalton Iwazaki,12696,M,40,44,Nike Vaporfly 4% Flyknit
NY18,Heather Havron,12656,F,25,29,
NY18,Rune Otterstad,12691,M,50,54,
NY18,Antonio Di Mauro,12696,M,35,39,
NY18,Angelica Norhagen,12653,F,25,29,
NY18,Camillo Fiore,12695,M,45,49,
NY18,Keila Merino,12697,F,35,39,
NY18,Li Su,12699,M,50,54,
NY18,Daniel Roberto,12698,M,40,44,Altra Superior 3.0
NY18,Stephanie Madner,12700,F,25,29,
NY18,Christophe Glauser,12709,M,45,49,New Balance 1500 V2 (4/18) NYC
NY18,Mathieu Corradini,12698,M,35,39,ASICS GEL NOOSA TRI
NY18,Rhonda Springer,12711,F,50,54,New Balance 1500V
NY18,Kerwyn Pantin,12712,M,35,39,
NY18,Finnur Oddsson,12713,M,45,49,
NY18,Anthony Palama,12715,M,25,29,
NY18,Timo Stumpenhagen,12714,M,30,34,
NY18,Daniel Wallis,12709,M,45,49,Altra Torin  3.0
NY18,Khip Irwin,12712,M,40,44,
NY18,Travis Irwin,12711,M,30,34,
NY18,Peter Kapeluck,12725,M,35,39,
NY18,Sacha Cavallo,12723,M,45,49,
NY18,Mary Poletti,12717,F,20,24,
NY18,Greg Klimaytis,12720,M,40,44,
NY18,Iddo Riemersma,12719,M,45,49,
NY18,Carlos Herrera,12723,M,35,39,
NY18,Bryan Rozycki,12731,M,25,29,Newton Distance Elite VI
NY18,Samuel Ghelli,12728,M,50,54,
NY18,Cynthia Brake,12728,F,30,34,
NY18,William Zamboni,12728,M,45,49,
NY18,Gregory McCullough,12727,M,55,59,
NY18,Blaise Bevilacque,12721,M,25,29,
NY18,Louise Knudson,12719,F,30,34,
NY18,Ricardo Vigoli,12732,M,45,49,
NY18,Claire Bird,12728,F,40,44,
NY18,Gemma Slater,12724,F,35,39,
NY18,Ramon Llenado,12729,M,50,54,Nike VaporFly 4%
NY18,Sigmund Briant,12736,M,40,44,
NY18,Yichi Chang,12741,F,25,29,Nike Zoom Fly Flyknit
NY18,Niclas ?stman,12738,M,45,49,
NY18,Betty Yung,12741,F,35,39,
NY18,Dan Donato,12747,M,35,39,Saucony Triumph 10
NY18,Walter Diaz,12740,M,45,49,
NY18,Michael Cavaliere,12736,M,45,49,New Balance Zante
NY18,Rufus Trunt,12746,M,45,49,
NY18,Juan Juarez,12749,M,40,44,
NY18,Barry O'Brien,12747,M,40,44,
NY18,Donna Richards,12748,F,45,49,ASICS DS Racer 11
NY18,Antoine Sallot des Noyers,12764,M,30,34,
NY18,Sean Gerlich,12746,M,35,39,
NY18,Erica Halpern,12749,F,25,29,
NY18,Wim Wuyten,12755,M,45,49,
NY18,Krzysztof Kwasniewski,12758,M,45,49,
NY18,Michael Massey,12735,M,30,34,
NY18,Katrina Soo Hoo,12765,F,30,34,adidas adizero adios
NY18,Tomasz Czechowicz,12750,M,45,49,
NY18,Chris McCarthy,12761,M,30,34,
NY18,Sarah Smith,12761,F,25,29,
NY18,Guilherme Theo Sampaio,12761,M,25,29,
NY18,Nirmal Toor,12752,M,60,64,
NY18,Bryan Rozycki,12731,M,25,29,
NY18,Tia Bool,12765,F,25,29,
NY18,Nadine Lopez Capezzera,12771,F,20,24,
NY18,Kelley Posch,12770,F,25,29,
NY18,Peter Kapeluck,12725,M,35,39,
NY18,Scott Mcleod,12773,M,45,49,
NY18,Rob Dekker,12773,M,25,29,Brooks Launch 5
NY18,Alexis Merino Cuenca,12778,M,35,39,
NY18,Luiz Fernando Martins Storte,12774,M,30,34,
NY18,Alla Shashkina,12783,F,35,39,Nike Zoom Fly
NY18,Erin Walter,12767,F,25,29,
NY18,Remco Creyf,12779,M,45,49,
NY18,Raquel Amelia Garcia,12776,F,35,39,
NY18,Sudarshan Seshadri,12792,M,30,34,On Cloud X
NY18,James Collier,12840,M,45,49,Brooks Ghost 10
NY18,Ian Tenzer,12778,M,25,29,
NY18,Francois Viargues,12784,M,50,54,
NY18,Avni Karakushi,12800,M,30,34,Nike VaporFly 4%
NY18,Thomas Allerton,12794,M,40,44,
NY18,Simone Badone,12796,M,40,44,Brooks Defyance
NY18,Paul Thompson,12794,M,45,49,
NY18,Ryan Carmichael,12803,M,30,34,
NY18,Remco Peters,12795,M,40,44,
NY18,Kathleen Shaw,12804,F,50,54,Mizuno Wave Inspire 14
NY18,Pierre Castillon,12803,M,35,39,Mizuno Mizuno WaveRider21
NY18,Jose Luis Cuartero Navarro,12775,M,40,44,
NY18,Alexander Rylyakov,12807,M,50,54,
NY18,Laurie Bonasso,12753,F,45,49,
NY18,Grzegorz Klepadlo,12804,M,45,49,
NY18,Martin Brown,12801,M,50,54,
NY18,Phillip Miller,12806,M,40,44,
NY18,Phillip Mizner,12802,M,40,44,Altra Torin
NY18,Kevin Wood,12808,M,40,44,
NY18,Perez Madison,12813,M,55,59,Saucony Breakthrough 3 Red/Black
NY18,Andrea Scott,12810,F,25,29,
NY18,James Hancock,12808,M,35,39,
NY18,Lisa Rothman,12809,F,35,39,
NY18,Manuel de Jesus Rios Izquierdo,12810,M,55,59,
NY18,Michael Talles,12783,M,40,44,
NY18,Dave Ross,12818,M,50,54,Nike Lunar Tempo 2
NY18,Steven Gunn,12807,M,55,59,
NY18,Carlo Giannini,12812,M,50,54,
NY18,Anton Lally,12830,M,35,39,
NY18,Jonathan Thomas,12824,M,35,39,
NY18,Gregory Kinross,12829,M,45,49,
NY18,Robert Berini,12833,M,45,49,adidas Adizero sub 2
NY18,Harish Pai,12834,M,45,49,
NY18,Irvin Gomez Juarez,12824,M,25,29,
NY18,Andrey Konnykh,12825,M,25,29,adidas Adizero Boston 5
NY18,Brett Shannon,12834,M,25,29,
NY18,Marco Lodi,12830,M,50,54,
NY18,Kate Buellesbach,12839,F,20,24,
NY18,Kimberly Williams,12838,F,30,34,
NY18,Gregory Fraikin,12842,M,35,39,
NY18,James Collier,12840,M,45,49,Brooks Glycerin
NY18,Allison Nielsen,12844,F,35,39,Saucony Kinvara 9
NY18,Stephen Dennison,12840,M,35,39,Saucony Fastwitch 7
NY18,Jon Abbey,12845,M,45,49,ASICS Gel Nimbus
NY18,Zain Cheng,12882,M,35,39,Nike Zoom Elite 9
NY18,Jonathan Stanley,12901,M,35,39,
NY18,Sarah Price,12842,F,25,29,Nike Peg 35
NY18,Shaun Theby,12843,M,30,34,New Balance 1400v6 NYC
NY18,Monica Slack,12844,F,40,44,
NY18,Tina Kader,12838,F,55,59,HOKA ONE ONE Running
NY18,Carlos Villavieja,12843,M,40,44,adidas Solarglide
NY18,Slavik Kaplevich,12844,M,35,39,Nike Peg Turbo
NY18,Giovanni Passoni,12854,M,55,59,
NY18,Gonzalo De Castro Parga,12843,M,50,54,
NY18,Guy Painchaud,12852,M,55,59,adidas Adidas Zero
NY18,Junko Kazukawa,12839,F,55,59,
NY18,Alejandro Piekarewicz,12853,M,30,34,
NY18,Greg Barnum,12839,M,40,44,
NY18,Gillean Yuen,12861,F,25,29,Nike Vaporfly 4% Flyknit
NY18,Dean Bell,12861,M,40,44,Nike
NY18,Juan Fernando Perez Guzman,12860,M,40,44,Nike PEGASUS 34
NY18,Luciano Marinho,12859,M,40,44,
NY18,Patrick Pezzati,12869,M,55,59,New Balance Beacon (black)
NY18,Damon Reeve,12813,M,45,49,
NY18,Matthew Haas,12853,M,30,34,Nike Epic Boost
NY18,Francesco Bianconi,12846,M,40,44,New Balance Zante v4
NY18,Adriana Zamarripa,12866,F,35,39,New Balance Fresh Foam Zante
NY18,Frederique Auffret,12870,F,45,49,adidas Boston 7
NY18,Wayne Pacconi,12864,M,50,54,Brooks Cascadia
NY18,Aaron Kwittken,12865,M,45,49,
NY18,Lifeng Tang,12873,M,40,44,
NY18,Javier Perochena,12873,M,35,39,
NY18,Colin York,12880,M,30,34,Altra Escalante
NY18,James Quarles,12880,M,40,44,New Balance Fuel Cell Impulse
NY18,Helga Soetens,12875,F,40,44,
NY18,Stefan Lemckert,12880,M,30,34,
NY18,Caspar de Kok,12878,M,45,49,
NY18,Bryan Guthy,12884,M,25,29,
NY18,Richie Merriam,12879,M,35,39,
NY18,Amy Barry,12882,F,35,39,
NY18,Gaurab Chaudhury,12883,M,35,39,
NY18,Adam Milner,12887,M,40,44,
NY18,Matthew Iijima,12912,M,40,44,
NY18,Jason van der Merwe,12892,M,25,29,New Balance 880s
NY18,Samuel Faella,12885,M,40,44,
NY18,Daniel Pawsey,12894,M,35,39,
NY18,Pedro Ferraz,12893,M,40,44,adidas Solar glide
NY18,Mona Brundtland,12890,F,50,54,
NY18,Ashley Hansen,12898,F,30,34,Nike Pegasus Turbo
NY18,Jazelyn Montanez,12884,F,35,39,New Balance Vazee Pace
NY18,Nick Papera,12896,M,30,34,
NY18,Stephanie Littlefield,12892,F,30,34,
NY18,Brian Terwilliger,12893,M,55,59,
NY18,Craig Luchtefeld,12891,M,40,44,Saucony Kinvara 9s (Fall)
NY18,Flavio Silva,12897,M,35,39,
NY18,Mark Ellison,12890,M,55,59,Brooks Ghost
NY18,Richard Pinkerton,12867,M,50,54,
NY18,David Jones,12900,M,50,54,adidas Ultra Boost ST (black)
NY18,Alejandro Piekarewicz,12853,M,30,34,
NY18,Julien Genestoux,12906,M,35,39,
NY18,Vincent Foley,12903,M,45,49,
NY18,Carla Knauer,12906,F,25,29,
NY18,Valerio Fanfarillo,12909,M,30,34,
NY18,Matthew Luckett,12909,M,45,49,adidas Boston
NY18,Ronald Weterings,12919,M,40,44,Brooks GHOST 11 BLACK
NY18,Piergiorgio Pasqualin,12917,M,40,44,
NY18,Robertus Werkhoven,12918,M,35,39,Salming enroute exo
NY18,Andrea La Bella,12918,F,25,29,Brooks Ghost 11
NY18,Roberto Martinez,12925,M,25,29,Nike Vaporfly 4% Flyknit
NY18,Amira Lerario,12920,F,50,54,
NY18,Johan de Graaf,12926,M,45,49,
NY18,Adriana Corvalan,12919,F,25,29,
NY18,Baard Eirik Jacobsen,12925,M,40,44,
NY18,Eli Grober,12926,M,25,29,Brooks Glycerin
NY18,Maurice Horwitz,12919,M,40,44,
NY18,Brent Archer,12926,M,30,34,
NY18,Francois Gilbart,12932,M,40,44,
NY18,James Sanders,12934,M,35,39,Inov-8 RocLite 290
NY18,Mathew Ward,12909,M,40,44,ASICS GT   2000
NY18,John Lee,12932,M,45,49,
NY18,David Jones,12900,M,50,54,
NY18,Tara McWilliams,12942,F,30,34,
NY18,Bjarne Hietanen,12947,M,35,39,Saucony Kinwara 2018
NY18,Charit Katoch,12947,M,40,44,New Balance 890
NY18,Kjetil Holmefjord,12958,M,25,29,Saucony Kinvara
NY18,Fletcher Roberts,12947,M,25,29,Saucony Ride 9
NY18,Anne Henri-Passoni,12941,F,55,59,
NY18,Jose Perez Nessi,12956,M,40,44,
NY18,Olivier Moreaux,12952,M,45,49,Brooks Ghost
NY18,David Tucker,12957,M,40,44,Saucony RIDE 9 ISO
NY18,Florian Bosser,12956,M,30,34,
NY18,Paul Masck,12962,M,40,44,New Balance 1400v6 Orange
NY18,Christine Bohn,12934,F,30,34,
NY18,Laura Calder?,12961,F,35,39,
NY18,Caroline McNeill,12959,F,45,49,
NY18,Marco Targi,12959,M,45,49,New Balance Solvi
NY18,Marco Targi,12959,M,45,49,
NY18,Ciall Rogers,12963,M,25,29,
NY18,Nicholas Sun,12963,M,40,44,Brooks Ghost 10 Mazarine Blue/Methyl Blue/Cherry Tomato
NY18,Marie Mains,12966,F,40,44,
NY18,Ross Cochrane,12952,M,60,64,Saucony Kinavara 9
NY18,Rhonda Braun,12956,F,30,34,Brooks Pure Cadence
NY18,Kiran Rosenkilde,12962,M,30,34,Mizuno Wave Rider 22
NY18,Kjartan Saevarsson,12962,M,50,54,
NY18,Simone Meloni,12968,M,40,44,Mizuno Rider 22
NY18,Kristen Elkins,12966,F,30,34,Nike Vaporfly 4% (Obsidian)
NY18,Roberto Vieira Neto,12972,M,45,49,
NY18,Magnus Horn,12970,M,30,34,
NY18,David Wheeler,12967,M,30,34,New Balance Zante v4
NY18,Priscilla Carrasco Filisola,12970,F,35,39,
NY18,Joel Horlacher,12975,M,25,29,adidas Boston Boost schwarz
NY18,Pete Ort,12994,M,45,49,ASICS NOOSA FF 2
NY18,Ana Lucia Rozza,12967,F,45,49,
NY18,Ramon Bertran Monfort,12981,M,35,39,adidas Superboost (2018)
NY18,Simon Mouritsen,12978,M,30,34,On Cloudflow
NY18,Sara Steward,12982,F,35,39,
NY18,Johan Hedlund,12970,M,30,34,
NY18,Yvonne Leippert,12974,F,50,54,
NY18,Rodrigo Girolla,12972,M,35,39,
NY18,Fabio Girolla,12975,M,45,49,
NY18,David Dinaburg,12943,M,35,39,Saucony Kinvara 9
NY18,Christopher Burris,12988,M,40,44,New Balance Minimus 10v1
NY18,Kim Chai,12988,M,45,49,New Balance FuelCell Impulse
NY18,Markus Kihlgren,12982,M,40,44,
NY18,Brian Kish,12952,M,50,54,Newton distance 6
NY18,Aleksandr Zakharov,12987,M,45,49,
NY18,Joshua Kurchin,12967,M,35,39,
NY18,Brian Kish,12952,M,50,54,New Balance 1400s
NY18,Thomas Drabenstott,12988,M,45,49,
NY18,Jonathan Gilmore,12995,M,50,54,Nike Vaporfly Flyknit Orange 10-14-18
NY18,Vu Trang,12988,F,35,39,
NY18,Jose Luis Sanchez Caro,13017,M,35,39,
NY18,Laura Gush,12992,F,30,34,
NY18,Joshua Millard,12992,M,40,44,HOKA ONE ONE Clifton 1 Reissue
NY18,Joseph DiNoto,12996,M,40,44,
NY18,Feng Lu,13002,M,50,54,
NY18,Gianluca Falasca,12995,M,45,49,Brooks Ravenna
NY18,Georgii Leontiev,13003,M,30,34,Nike Zoom Fly
NY18,Clifton Wilford,12997,M,35,39,
NY18,Alejandro Parra,12998,M,40,44,ASICS Kayano 25
NY18,Thomas Perrin,13007,M,45,49,Saucony Ride 10
NY18,Eduardo Alfie,12996,M,40,44,
NY18,Marco Kiesslich,13004,M,35,39,
NY18,Andrew Lyons,12999,M,25,29,ASICS Gel Cumulus 19
NY18,Sherman Turner,13006,M,45,49,
NY18,Sherman Turner,13006,M,45,49,
NY18,Craig Barstow,13014,M,50,54,Altra Escalante Racer
NY18,Matthew Zeiger,13008,M,45,49,
NY18,Massimo Aldo Annaratone,13009,M,50,54,
NY18,Carla Robbins,13016,F,25,29,ASICS Gel Kayano 24
NY18,Duncan Monteith,13018,M,30,34,adidas UltraBoost
NY18,Zorica Zuill,13010,F,50,54,Mizuno Wave Inspire 13
NY18,Jordan Risdon,12995,F,30,34,
NY18,Jeffrey Fong,13022,M,45,49,Nike Epic React Flyknit
NY18,Thierry Grenouillet,13016,M,50,54,ASICS GT-2000 3
NY18,Matthew Sisto,13015,M,25,29,
NY18,Alexander Byrnes,13022,M,20,24,HOKA ONE ONE Clifton 5
NY18,Paul Esteso,13062,M,40,44,Saucony Ride 10 Black/Gold
NY18,Sjoerd Van Oosten,13026,M,40,44,adidas veterloos
NY18,Javier Madrid,13018,M,25,29,
NY18,Luca Spaccapelo,13028,M,35,39,
NY18,Alejandro Andres,13025,M,25,29,
NY18,Kathleen Elkins,13021,F,25,29,
NY18,Rodrigo Roehniss,13025,M,45,49,
NY18,Jean Desbordes,13037,M,35,39,
NY18,Thor Kirleis,13034,M,45,49,No name Random
NY18,Peter Strijbosch,13030,M,40,44,
NY18,Laurens Kant,13030,M,35,39,Saucony Ride ISO
NY18,Ryan Talbot,13040,M,25,29,Nike Zoom Structure 22
NY18,Daniel Lonnborg,13034,M,35,39,
NY18,Richard Edelmuth,13052,M,40,44,Mizuno Wave Inpire 14
NY18,Greg LaFauci,13052,M,35,39,HOKA ONE ONE Tracer
NY18,Victor Kyi,13040,M,40,44,Nike Zoom Fly SP
NY18,Victoria Harness,13025,F,50,54,
NY18,Darren Kirke,13037,M,30,34,
NY18,Mark Martens,13055,M,45,49,New Balance 1400v6 NYCRun 2E
NY18,Kelly Patrick,13052,F,30,34,
NY18,Dimitri Avramov,13052,M,30,34,adidas ADIZERO BOSTON 6
NY18,Steven Helfand,13051,M,45,49,
NY18,Nicholas Pennola,13035,M,40,44,
NY18,Colin O'Neill,13052,M,25,29,
NY18,Chiara Brustenghi,13050,F,45,49,
NY18,Max Esteves,13055,M,25,29,
NY18,George Mendes,13046,M,45,49,Nike Zoom Fly
NY18,Shannon Johnstone,13057,F,45,49,
NY18,Alston Walker,13058,M,50,54,Nike zoom vaporfly 4%
NY18,Jon Lott,13061,M,45,49,
